text,label
 يمنى هيدي الاصلاحات قابلة للتعديل ،على الأقل فينا نبلّش من مطرح,0
  يبدو أنك اكلي فول قبل النوم,0
 بيلبقلك كيف ما تصورتي ووين ما كنتي ومع مين ما كنتي �,0
 ما كنت عارف بتلدغي ب ر. مهضومه كتير,0
 انت اول وحدة اذا بتدعسي ارض الجنوب الطاهر بتنجسيه يا منافقة,1
 اجر السيد أشرف منك �,1
 شعب أسقط صرماية لي هي انت �,1
 وإنت تركي إمو لباسيل ولاّ إمك أحلى من أمهات العالم خليكي تحسي وتعرفي شو آخرة المسبات,0
 سخيفة ومنحطة .. عملاء إسرائيل ما إلهم حق يحكوا .. كوني وطنية ولبنانية بالأول  وإرجعي تفلسفي  ..… ://./03,1
 تأكدي انك وجعتيهون وهني عم يحاولو يضربو رموز بالحراك ويبلشو التشكيك.الله يحميكي يا حرة ولكنهم عبيد ما بيعرفو الحرية,0
  ما في غير الله بينضف هيك بشر #ديما_الواطية,1
 صحتين يا تافهه فرحتلك من كل قلبي ���,1
 #ديما_الوطية يكهربوكي ببريييييز,1
 كلي خرا الله يقطعك,1
 التظاهر شي وقطع الطرقات العامة شي تاني .. بلا تحوير للحقايق عذوقك .. مكشوفة,0
   حبيبي يمنى وديما وأشكالهم الصحفيات هدول بكون طريقة الرد تهكومية وتركيز على نق… ://./559,0
 العالم كلها بدها يا يا كلبة وبدو يضل قاعد على قلبك �,1
 روقي يا مقهورة,1
 ست ديما، معليش ما حدا أدك كان مبسوط بالهيلا الهيلا هو.. نزلت عليكي الأخلاق فجأة!!!,0
" غليظة والله 
خلص خففي شوي",1
 سنسقط عليكي ويتكسر راسك �,1
 انسة ديما بتمنا منك تحكي بشكل موضوع مش بالضغينة,0
 شو في عنا من هل البضاعة الساقطة الزحّيفة المصلحجية,0
 انتي احلى عالم ��❤️,0
" افففففففف يا رب ... 
الله يحميكي ويريحنا من قرفون �",0
 يا ديما يا بطلة بتحكي بإسم الأبطال,0
 �����ما أنت اطلعوك عكل شئ كان فيك تزيد شو ما بدك أو تستقيل من الحكومة!!!مزحة ما مرقت!!! … ://./737,0
 عنجد لابسين اسود��,0
  معلمو مسكر كازينو لبنان عم بدير التظاهر من هونيك ://./9,0
 طعمرك لحقتي تنطي عند السيسي طولي بالك يا انشراح الي جاي أعظم من الي راح روقي يا واطية,1
 وسيسقط شعرك قريبا ... سوري,0
 ويمكن العالم ما بدها يياكي كمان !! عم تلاحظي نسبة الكره إلك أديش صارت ؟ أكيد اكتر من شيكاتك اللي ناطرة رياض سلامة يصرفها ..,0
 سدي بوزك يا عكروتي انت اساس الفتنة,1
 لا، ولكن الجيش سيفتح الطرقات. من يريد ان يتظاهر، فليتظاهر في الساحات العامة وليس بقطع الطرقات. اسألي اهلك من كان يفعل ذلك؟,0
 انشالله بيقبر قلبك يا رب,1
   يا عيب الشوم ع هيك رجال.. عم يستقوا ع بنت لحالها وهي عم تعمل شغلها كصحفية.… ://./7,0
 ديما سدي بوزك يا عاهرة يا فتنوية كلمة تفو عليكي قليلة,1
" طرابلس بدها سعد رئيس حكومة 
عون مارح يستقيل ...",0
 احلى ديما، بافتخر بناس متلك يا بنت بلادي �,0
 لبنان صغيرة للدرجة المتظاهرين يسمحو للرقاصه باب المسجد � ://./881,0
 طب و التاريخ ؟ يمنى صرنا فايك نيوز ؟,0
 بلا فتنة المستشفي بحاجة لدم كرمال جرحي بحادث سير ، إتصلي وتأكدي يا حقودة,1
 _  يلي عم يعمل ترند ديما الواطية ..هوي واطي.. كفاكم كل ما اختلفتو مع مرأة بتقدو بال… ://./,0
 يكبرو ويجاكرو جبران وحزب اللات سقط العهد وسيسقط الهيكل علجميع وسيسجل التاريخ سقوط عون وقمع شياطين ايران قمع الناس,0
 انتي شكلا الخسّة براسك اصفرّت وصار بدّا سوكلين,0
 صاروا عند القضاء، ما تستغبي وتستفرغي حقدك,1
 سكري الطريق بتضحكي ...,0
" : ديما صادق: باسيل غادر وكل عائلته الرابية ليمكثوا في قصر بعبدا
://./698
 
#لبنان_ينتقض ://.…",0
 نيالك يا ديما اديش بهل ثورة بكونو زادو مصرياتك!!!,0
" كل الإحترام لإلك ولكل صحافي عم بغطي الثورة العظيمة
لو ما خايفين من كلمة الاعلام يا نوال ما كانو عملو هي… ://./",0
 والله انتي اللي جمل يا عنزة  #ديما_الوطية,1
 حكى عن العهد،ليش حمارة هل القد ولوووو,1
 ماشالله شعلة ذكا �,0
 اشمعنى؟ شعار متلو متل شعاركن,0
 نوال بري كلبي و عمبتلعب على ٢ وينو كبير العيلة ولي,1
 انتي عم تدحشي حالك لتنضربي و ينحكى فيكي لانك غرتي من جويس بلا هالحركات بقى,1
 جسمك لبّيس وما بيتكذّب شي عنّك ، ممكن تعملي أكتر من الشائعات.,1
" لك اي صورة عمتحكي عنها لو واحد كان عميهتف اوكي بس بكل الساحة كان الهتاف يعني كلن .صورة سودا وما حدا بيقدر في 
يبيضها ...عوجا...",0
 يمنى فواز فعلا انك ساقطة,1
نانسي السبع انضبي,1
 يا هبلة العلم يلي عم تحكي عنه هو في قلوبنا  وهو العلم يلي خلاك تحمل علم لبنان ��,1
"  يعني عم تمدحي إعلام لوتثبتي التهمة على العهد
مش حلو هيدا الأسلوب كل الناس بتعرف انو ال… ://./",0
 هدول ترباية بشار المجرم مش غريبة عليهم ��,0
 مفكري حالك بتفهمي قدو بالسياسية .. خليكي عم تقدمي   بزيادة عليكي,1
 عيب السباب ما تفقدي اعصابك,0
  يبدوا ان معلوماتك بطاطا... مثل مصداقيتك,0
" بالجنوبي سدي نيعيك
بالبقاعي سودي بوزك
بالكلاس شات اب
بالمشرمحي حطي صرماية بنيعك واخرسي",1
 عنجد انتِ حشرة بدك دعس بالصرماية,1
 طيب إذا انت شايفتيها هيك ليش ما بتتجرأي تحكي عن فساد السنيورة وجنبلاط وكل كلامك وانتقادك باتجاه واحد فقط,0
" : تحية من عكار إلى الاعلامية #ديما_صادق
 كتير حلو كلامك وتعاطفك مع الناس  بطرابلس.❤️��


#",0
"بس لانها حيادية و قلبها ع وطنها و لان ما بهمها ولا زعيم.
اصلاً كل يلي طلعوا (#)  ضدها لم و لن يكونوا مثلها!! #كلنا_ديما_صادق  
",0
 انتي واحدة حمارة يا وطنية تتفوو عليكي يا بلا شرف حقيرة,1
21  اعلامية جميلة بكل المقاييس الانسانية.,0
 القصة صار بدة فوتي عالحمام مشيتيلي معدتي,0
 بنت أصل   الله يحميكي,0
" ان شاءالله بيقبر قلبك وقلب اللي متلك ديما الواطيه 
اكيد صار معك حصر بول بالزلاعيم",1
 دمدوم روحي اعملي زبالة بواشنطن....واقطعي الأمل.,1
 يمنى انت ليش خترت تكوني صحفيه؟ ماتزعلي مني بس انتلا شكل و لا منظر و لا فهم و بتلدغي بكل الاحرف. لو عامل… ://./6,1
 المهم ما يسقط باحضانك النجسة,1
 زوجك فاسد و انتي افسد,1
 والله يا جسيكا يا عالم ايش ينتظركم من عناء مع هالزمره الفاسده,0
" وحده بلا اخلاق اكيد ما عندك بي لهيك ما بتعرفي تحترمي بي الكل.
 من الاخر انتي ماما واحد بابا كتير",1
" من اللياقة انت تحترمي العمامة  اولا
وثانيا انشاءالله كلنا منقبرك
ثالثا اذا ما معك خبر  انو السيد ضد سلاح… ://./44",1
 طيب كلي خراااا ��,1
 #كلنا_ديما_صادق لأنك فاضحتيهم,0
 يمكن فخامة الرئيس دعسلك علسانك وما ضل عندك ولا حرف صحيح!!!,1
 الله ينصركم فعلا هذيل المواطنين الشرفاء اللي يحبون بلدهم ..الله يحميكم,0
 اعلامية ساقطة,1
 عنجد انك تافهة,1
 لا منطق و لا شكل و لا هيئة ، لككك اذا شافوكي جماعة الحزب ليفشّو كل خلقن فيكي عهالمنظر و هيك بيكتفو و بيرجعو على بيوتن,1
_ ___  #ديما_الواطية  متعودة الشمطاء,1
 ديما ما تفلي خليكي بليز نطريني نازلة دعوسك و اطلع وايت مي هياني عم حط بإجري يا كلبة,1
 وين امن الدولة يلم نيكول وديما,0
 2_  من يشك في نفسه ، طبيعي أن يشك في الآخرين .,0
  #عميلة_الثورة,1
 بتعرفي أنت زبالة,1
 انتي يا شريفة مكة، يا ديمافارا الثورة، كنتي تستقبلي نص هودي السياسيين يلي عم تسبيون عالعشوات و الغدوات #ديما_الواطية,1
